primary_key,store_id,store_name,chain,region,product_id,product_name,brand,size,price,category
pakn_save_mt_albert_5045856-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5045856-KGM-000,Brown Onions,,kg,2.49,Fresh Vegetables
pakn_save_mt_albert_5264168-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5264168-EA-000,Brown Onions,Value,2kg,4.99,Fresh Vegetables
pakn_save_mt_albert_5223140-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5223140-KGM-000,Peeled Red Onions,,kg,3.99,Fresh Vegetables
pakn_save_mt_albert_5040009-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040009-EA-000,Spring Onions,,ea,2.49,Fresh Vegetables
pakn_save_mt_albert_5009708-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5009708-EA-000,Onion Soup Mix Sachet,Maggi,32g,1.19,Fresh Vegetables
pakn_save_mt_albert_5045849-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5045849-KGM-000,White Washed Potatoes,,kg,2.99,Fresh Vegetables
pakn_save_mt_albert_5264180-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5264180-EA-000,Brushed Agria Potatoes,Pams,3kg,10.99,Fresh Vegetables
pakn_save_mt_albert_5045841-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5045841-KGM-000,Yellow Agria Potatoes,,kg,3.49,Fresh Vegetables
pakn_save_mt_albert_5264178-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5264178-EA-000,Washed Gourmet Potatoes,Pams,1kg,4.49,Fresh Vegetables
pakn_save_mt_albert_5088803-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5088803-EA-000,Golden Baby Gourmet Potatoes,,1.5kg,6.99,Fresh Vegetables
pakn_save_mt_albert_5046145-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046145-EA-000,Garlic,,7pk,1.99,Fresh Vegetables
pakn_save_mt_albert_5046565-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046565-KGM-000,Loose Garlic,,kg,44.99,Fresh Vegetables
pakn_save_mt_albert_5241730-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5241730-EA-000,Naturals Eco Garlic Powder,Mrs Rogers,40g,1.99,Fresh Vegetables
pakn_save_mt_albert_5046212-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046212-EA-000,Crushed Garlic,Healthy n Fresh,380g,4.99,Fresh Vegetables
pakn_save_mt_albert_5046757-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046757-EA-000,Peeled Garlic,,500g,3.99,Fresh Vegetables
pakn_save_mt_albert_5039965-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5039965-KGM-000,Carrots,,kg,1.99,Fresh Vegetables
pakn_save_mt_albert_5264169-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5264169-EA-000,Fresh Carrots,Value,2kg,4.99,Fresh Vegetables
pakn_save_mt_albert_5245226-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5245226-EA-000,Beta Bites Snacking Carrots,Wilcox,250g,3.49,Fresh Vegetables
pakn_save_mt_albert_5241265-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5241265-EA-000,Carrot Batons,Pams,300g,3.99,Fresh Vegetables
pakn_save_mt_albert_5046562-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046562-EA-000,NZ Celery,,ea,2.0,Fresh Vegetables
pakn_save_mt_albert_5039956-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5039956-EA-000,Broccoli,,ea,2.49,Fresh Vegetables
pakn_save_mt_albert_5039966-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5039966-EA-000,Cauliflower,,ea,2.99,Fresh Vegetables
pakn_save_mt_albert_5294382-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5294382-EA-000,Frozen Whole Florets Broccoli,SB,1kg,5.54,Frozen Foods
pakn_save_mt_albert_5046517-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046517-EA-000,Green Cabbage Half,,ea,2.99,Fresh Vegetables
pakn_save_mt_albert_5012239-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5012239-EA-000,Broccoli & Cauliflower Medley,Wattie's,650g,5.19,Fresh Vegetables
pakn_save_mt_albert_5040098-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040098-KGM-000,Loose Red Tomatoes,,kg,9.99,Fresh Vegetables
pakn_save_mt_albert_5259530-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5259530-EA-000,Classic Tomatoes.,Sunburst,200g,4.99,Fresh Vegetables
pakn_save_mt_albert_5028889-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5028889-EA-000,Telegraph Cucumber,,ea,3.99,Fresh Vegetables
pakn_save_mt_albert_5092718-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5092718-EA-000,Chopped Tomatoes in Juice,Pams Value,400g,0.89,Canned Goods
pakn_save_mt_albert_5040543-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040543-EA-000,Angel Naturally Sweet Tomatoes,Beekist,200g,4.99,Fresh Vegetables
pakn_save_mt_albert_5040464-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040464-EA-000,Baby Spinach,Pams,120g,2.89,Fresh Vegetables
pakn_save_mt_albert_5331778-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5331778-EA-000,Baby Spinach,Pams,300g,5.99,Fresh Vegetables
pakn_save_mt_albert_5089918-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5089918-EA-000,Frozen Blanched Spinach,SB,1kg,5.54,Frozen Foods
pakn_save_mt_albert_5040743-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040743-EA-000,Spinach,Pams,ea,5.29,Fresh Vegetables
pakn_save_mt_albert_5046440-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046440-EA-000,Fresh Cut Lettuce,,ea,2.49,Fresh Vegetables
pakn_save_mt_albert_5303543-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5303543-EA-000,Iceberg Lettuce,Pams,1pk,2.99,Fresh Vegetables
pakn_save_mt_albert_5040462-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040462-EA-000,Baby Leaf Lettuce,Pams,100g,3.89,Fresh Vegetables
pakn_save_mt_albert_5047010-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5047010-EA-000,Fancy Green Lettuce,,ea,2.49,Fresh Vegetables
pakn_save_mt_albert_5303545-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5303545-EA-000,Baby Cos Lettuce,Pams,1pk,1.99,Fresh Vegetables
pakn_save_mt_albert_5046505-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046505-EA-000,Green Capsicum,,ea,3.69,Fresh Vegetables
pakn_save_mt_albert_5345931-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5345931-EA-000,Strawberry Tomatoes,,180g,5.99,Fresh Fruit
pakn_save_mt_albert_5046533-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046533-KGM-000,White Button Mushrooms,,kg,9.99,Fresh Vegetables
pakn_save_mt_albert_5326590-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5326590-EA-000,White Button Mushrooms,Pams,400g,5.99,Fresh Vegetables
pakn_save_mt_albert_5294812-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5294812-EA-000,White Button Mushrooms,Meadow Mushrooms,200g,4.29,Fresh Vegetables
pakn_save_mt_albert_5040006-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040006-KGM-000,Portabello Flat Mushrooms,,kg,14.99,Fresh Vegetables
pakn_save_mt_albert_5009885-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5009885-EA-000,Original Cream Of Mushroom Cup a Soup,Continental,4 x 17.5g,2.49,"Cheese, Butter & Yoghurt"
pakn_save_mt_albert_5234620-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5234620-EA-000,Mixed Peppers,Fruzio,1kg,6.79,Fresh Vegetables
pakn_save_mt_albert_5046525-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046525-KGM-000,Royal Gala Apples,,kg,3.99,Fresh Fruit
pakn_save_mt_albert_5040702-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040702-EA-000,Royal Gala Apples,Yummy Fruit,1.5kg,7.29,Fresh Fruit
pakn_save_mt_albert_5039945-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5039945-KGM-000,Granny Smith Apples,,kg,4.49,Fresh Fruit
pakn_save_mt_albert_5040512-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040512-EA-000,NZ Rose Apples,,1.5kg,7.49,Fresh Fruit
pakn_save_mt_albert_5040014-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040014-KGM-000,Packham Pears,,kg,5.49,Fresh Fruit
pakn_save_mt_albert_5046542-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046542-KGM-000,Bananas,,kg,3.59,Fresh Fruit
pakn_save_mt_albert_5046240-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046240-EA-000,Bananas Snack Pack,Dole,1pk,2.99,Fresh Fruit
pakn_save_mt_albert_5087710-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5087710-EA-000,Organic Fairtrade Bananas,,ea,4.99,Fresh Fruit
pakn_save_mt_albert_5205142-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5205142-EA-000,Spinach Apple Blueberry & Banana Vege Fruit Sticks,Mother Earth,152g,2.49,Fresh Fruit
pakn_save_mt_albert_5017392-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5017392-EA-000,Banana Flavour Liquid Breakfast,Sanitarium Up & Go,6 x 250ml,10.69,Fresh Fruit
pakn_save_mt_albert_5046611-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046611-KGM-000,Navel Oranges Imported,,kg,2.99,Fresh Fruit
pakn_save_mt_albert_5040011-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5040011-KGM-000,Orange Kumara,,kg,4.99,Fresh Fruit
pakn_save_mt_albert_5046917-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046917-KGM-000,Imported Mandarins,,kg,4.99,Fresh Fruit
pakn_save_mt_albert_5046477-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5046477-KGM-000,Lemons,,kg,3.99,Fresh Fruit
pakn_save_mt_albert_5006676-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5006676-EA-000,Juice Kitchen Premium Orange Juice,Keri,1l,3.69,Fresh Fruit
pakn_save_mt_albert_5203150-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5203150-EA-000,Lemon Baking Juice,Pams,250ml,2.09,Fresh Fruit
pakn_save_mt_albert_5003304-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5003304-EA-000,Lemon Treats Biscuits,Griffin's,250g,2.79,Fresh Fruit
pakn_save_mt_albert_5286628-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5286628-KGM-000,Lemons,,kg,3.99,Fresh Fruit
pakn_save_mt_albert_5345885-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5345885-EA-000,Rocketslaw Salad with Creamy Lemon Mayonnaise,Salad,350g,5.49,Fresh Fruit
pakn_save_mt_albert_5310072-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5310072-EA-000,Snap Frozen Mixed Berries,The Berry Fix,1.5kg,13.99,Frozen Foods
pakn_save_mt_albert_5316337-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5316337-EA-000,Mixed Berries,Frozen Harvest,500g,7.09,Frozen Foods
pakn_save_mt_albert_5310065-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5310065-EA-000,Five Berry Medley,Fruzio,750g,10.99,Fresh Fruit
pakn_save_mt_albert_5312786-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5312786-EA-000,Mixed Berry,Fruzio,750g,10.49,Fresh Fruit
pakn_save_mt_albert_5310067-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5310067-EA-000,Certified Organic Mixed Berries,Goodness Kitchen,400g,7.99,Fresh Fruit
pakn_save_mt_albert_5105651-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5105651-KGM-000,Skinless Chicken Breast,,kg,13.99,Chicken & Poultry
pakn_save_mt_albert_5221711-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5221711-EA-000,Boneless Skinless Chicken Breast,Pams Free Range,400g,9.49,Chicken & Poultry
pakn_save_mt_albert_5139623-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5139623-EA-000,Diced Chicken Breast,Pams Free Range,450g,8.79,Chicken & Poultry
pakn_save_mt_albert_5118844-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5118844-KGM-000,NZ Chicken Thighs Bone In,,kg,8.49,Chicken & Poultry
pakn_save_mt_albert_5275873-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5275873-KGM-000,Fresh Free Range Skinless Chicken Breast Tray Pack,Bird & Barrow,kg,20.99,Chicken & Poultry
pakn_save_mt_albert_5115633-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5115633-KGM-000,NZ Skinless Chicken Thigh Fillet,,kg,15.99,Chicken & Poultry
pakn_save_mt_albert_5221708-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5221708-EA-000,Boneless Skinless Chicken Thighs,Pams Free Range,400g,9.99,Chicken & Poultry
pakn_save_mt_albert_5108515-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5108515-KGM-000,NZ Chicken Thigh Bone in Cutlets,,kg,15.79,Chicken & Poultry
pakn_save_mt_albert_5105213-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5105213-KGM-000,NZ Chicken Drumsticks,,kg,4.89,Chicken & Poultry
pakn_save_mt_albert_5100208-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5100208-KGM-000,Chicken Nibbles,,kg,6.89,Chicken & Poultry
pakn_save_mt_albert_5269886-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5269886-EA-000,100% Certified Organic Free Range Chicken Nibbles,Bostock Brothers,900g,12.67,Chicken & Poultry
pakn_save_mt_albert_5102903-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5102903-KGM-000,NZ Chicken Legs,,kg,9.99,Chicken & Poultry
pakn_save_mt_albert_5119365-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5119365-KGM-000,NZ Chicken Wings,,kg,9.99,Chicken & Poultry
pakn_save_mt_albert_5339780-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5339780-EA-000,Whole Chicken,Pams,1.35kg,7.99,Chicken & Poultry
pakn_save_mt_albert_5007056-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5007056-EA-000,Frozen Whole Chicken,Ingham's,2.3kg,11.59,Frozen Foods
pakn_save_mt_albert_5004502-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5004502-EA-000,Frozen Whole Chicken,Ingham's,850g,4.99,Frozen Foods
pakn_save_mt_albert_5322808-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5322808-EA-000,Free Range Oven Ready Sage & Onion Roast Fresh Chicken,Tegel,1.5kg,14.79,Chicken & Poultry
pakn_save_mt_albert_5001387-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5001387-EA-000,Frozen Whole Chicken,Tegel,2.1kg,13.49,Frozen Foods
pakn_save_mt_albert_5104350-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5104350-KGM-000,NZ Beef Mince,,kg,16.99,Beef & Lamb
pakn_save_mt_albert_5101189-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5101189-KGM-000,NZ Premium Beef Mince,,kg,24.99,Beef & Lamb
pakn_save_mt_albert_5203717-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5203717-EA-000,Wagyu Beef Mince,First Light,400g,13.49,Beef & Lamb
pakn_save_mt_albert_5276234-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5276234-EA-000,Craft Angus Beef Meatballs,Hellers,400g,11.99,Beef & Lamb
pakn_save_mt_albert_5102202-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5102202-KGM-000,NZ Stir Fry Beef,,kg,29.99,Beef & Lamb
pakn_save_mt_albert_5103401-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5103401-KGM-000,Beef Rump Steak,,kg,26.99,Beef & Lamb
pakn_save_mt_albert_5123919-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5123919-KGM-000,NZ Beef Sirloin Steak,,kg,37.99,Beef & Lamb
pakn_save_mt_albert_5100275-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5100275-KGM-000,NZ Beef Blade Steak,,kg,28.99,Beef & Lamb
pakn_save_mt_albert_5100260-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5100260-KGM-000,NZ Beef Chuck Steak,,kg,28.99,Beef & Lamb
pakn_save_mt_albert_5103224-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5103224-KGM-000,NZ Beef Schnitzel,,kg,27.99,Beef & Lamb
pakn_save_mt_albert_5085463-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5085463-EA-000,Beef Thin Sliced Roast,Farmland,100g,5.29,Beef & Lamb
pakn_save_mt_albert_5106653-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5106653-KGM-000,NZ Beef Brisket,,kg,18.49,Beef & Lamb
pakn_save_mt_albert_5010093-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5010093-EA-000,Roast Beef Rice Risotto Rice & Flavour Mix,Diamond,200g,3.39,"Rice, Pasta & Noodles"
pakn_save_mt_albert_5014816-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5014816-EA-000,Slow Cooker Roast Beef With Onion & Gravy Recipe Base,McCormick,40g,1.89,Beef & Lamb
pakn_save_mt_albert_5118849-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5118849-KGM-000,Beef Corned Silverside,,kg,18.99,Beef & Lamb
pakn_save_mt_albert_5100697-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5100697-KGM-000,NZ Pork Loin Chops,,kg,15.99,Beef & Lamb
pakn_save_mt_albert_5103018-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5103018-KGM-000,NZ Pork Shoulder Chops,,kg,9.99,Beef & Lamb
pakn_save_mt_albert_5101306-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5101306-KGM-000,Lamb Shoulder Chops,,kg,21.99,Beef & Lamb
pakn_save_mt_albert_5103514-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5103514-KGM-000,NZ Pork Leg Chops,,kg,11.99,Beef & Lamb
pakn_save_mt_albert_5100303-KGM-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5100303-KGM-000,Lamb Loin Chops,,kg,29.99,Beef & Lamb
pakn_save_mt_albert_5019426-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5019426-EA-000,Streaky Bacon,Pams,250g,5.99,Pork & Ham
pakn_save_mt_albert_5033085-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5033085-EA-000,Manuka Smoked Streaky Bacon,Grandpa's Meat & Bacon Co.,1kg,14.99,Pork & Ham
pakn_save_mt_albert_5011576-EA-000,b2e98a14-c8ca-401e-99ed-edf74570c6f6,PAK'nSAVE Mt Albert,PAK'nSAVE,Central Auckland,5011576-EA-000,Shoulder Bacon,Beehive,200g,2.99,Pork & Ham
