primary_key,store_id,store_name,chain,region,product_id,product_name,brand,size,price,category
new_world_newmarket_5003830-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003830-EA-000,Pure Plain Flour,Pams,5kg,6.79,"Flour, Sugar & Baking"
new_world_newmarket_5027521-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5027521-EA-000,Gluten Free Plain Flour,Edmonds,750g,6.59,"Flour, Sugar & Baking"
new_world_newmarket_5327096-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5327096-EA-000,Gluten Free Plain Flour,Pams,750g,5.49,"Flour, Sugar & Baking"
new_world_newmarket_5003844-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003844-EA-000,Self Raising Flour,Pams,1.5kg,2.4,"Flour, Sugar & Baking"
new_world_newmarket_5286792-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5286792-EA-000,Self Raising Flour,Edmonds,1.5kg,4.29,"Flour, Sugar & Baking"
new_world_newmarket_5027519-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5027519-EA-000,Gluten Free Self Raising Flour,Edmonds,750g,6.59,"Flour, Sugar & Baking"
new_world_newmarket_5327097-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5327097-EA-000,Gluten Free Self Raising Flour,Pams,750g,5.49,"Flour, Sugar & Baking"
new_world_newmarket_5003885-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003885-EA-000,White Sugar,Pams,1.5kg,3.44,"Flour, Sugar & Baking"
new_world_newmarket_5002752-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5002752-EA-000,White Sugar,Chelsea,500g,2.49,"Flour, Sugar & Baking"
new_world_newmarket_5002760-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5002760-EA-000,White Sugar,Chelsea,1.5kg,4.69,"Flour, Sugar & Baking"
new_world_newmarket_5020337-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5020337-EA-000,White Sugar,Pams,500g,2.49,"Flour, Sugar & Baking"
new_world_newmarket_5004782-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5004782-EA-000,White Sugar,Pams,3kg,6.99,"Flour, Sugar & Baking"
new_world_newmarket_5003683-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003683-EA-000,Soft Brown Sugar,Pams,1kg,2.65,"Flour, Sugar & Baking"
new_world_newmarket_5002762-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5002762-EA-000,Soft Brown Sugar,Chelsea,500g,2.49,"Flour, Sugar & Baking"
new_world_newmarket_5002763-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5002763-EA-000,Soft Brown Sugar,Chelsea,1kg,4.39,"Flour, Sugar & Baking"
new_world_newmarket_5020639-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5020639-EA-000,Mini Frozen Hash Browns,Pams,750g,4.34,Frozen Foods
new_world_newmarket_5024616-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5024616-EA-000,Oats Brown Sugar Flavour & Cinnamon Quick Sachets,Uncle Tobys,10 x 35g,6.39,"Breakfast Cereals, Oats & Spreads"
new_world_newmarket_5003694-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003694-EA-000,Canola Oil,Pams,2l,7.99,Cooking Oils & Vinegars
new_world_newmarket_5003695-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5003695-EA-000,Canola Oil,Pams,500ml,2.09,Cooking Oils & Vinegars
new_world_newmarket_5214672-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5214672-EA-000,Canola Oil,Pams Value,3l,12.39,Cooking Oils & Vinegars
new_world_newmarket_5012158-EA-000,51ee2a79-4693-410c-9287-66940847736d,New World Newmarket,New World,Central Auckland,5012158-EA-000,Canola Oil,Sunfield,500ml,4.99,Cooking Oils & Vinegars
new_world_albany_5045856-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5045856-KGM-000,Brown Onions,,kg,2.79,Fresh Vegetables
new_world_albany_5264187-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5264187-EA-000,Brown Onions,Pams,1.5kg,4.59,Fresh Vegetables
new_world_albany_5223140-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5223140-KGM-000,Peeled Red Onions,,kg,6.99,Fresh Vegetables
new_world_albany_5040009-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040009-EA-000,Spring Onions,,ea,3.29,Fresh Vegetables
new_world_albany_5009708-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5009708-EA-000,Onion Soup Mix Sachet,Maggi,32g,1.59,Fresh Vegetables
new_world_albany_5045849-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5045849-KGM-000,White Washed Potatoes,,kg,3.79,Fresh Vegetables
new_world_albany_5045841-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5045841-KGM-000,Yellow Agria Potatoes,,kg,4.49,Fresh Vegetables
new_world_albany_5264181-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5264181-EA-000,Washed Agria Potatoes,Pams,2kg,9.99,Fresh Vegetables
new_world_albany_5264173-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5264173-EA-000,Washed Roasting & Mashing Potatoes,Pams,2.5kg,10.49,Fresh Vegetables
new_world_albany_5264180-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5264180-EA-000,Brushed Agria Potatoes,Pams,3kg,11.99,Fresh Vegetables
new_world_albany_5046565-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046565-KGM-000,Loose Garlic,,kg,25.99,Fresh Vegetables
new_world_albany_5008899-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5008899-EA-000,Crushed Garlic,Pams,230g,2.49,Fresh Vegetables
new_world_albany_5046145-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046145-EA-000,Garlic,,7pk,2.99,Fresh Vegetables
new_world_albany_5241730-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5241730-EA-000,Naturals Eco Garlic Powder,Mrs Rogers,40g,2.49,Fresh Vegetables
new_world_albany_5046212-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046212-EA-000,Crushed Garlic,Healthy n Fresh,380g,4.49,Fresh Vegetables
new_world_albany_5039965-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5039965-KGM-000,Carrots,,kg,2.29,Fresh Vegetables
new_world_albany_5264186-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5264186-EA-000,Washed Carrots,Pams,1.5kg,4.69,Fresh Vegetables
new_world_albany_5245226-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5245226-EA-000,Beta Bites Snacking Carrots,Wilcox,250g,3.99,Fresh Vegetables
new_world_albany_5241265-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5241265-EA-000,Carrot Batons,Pams,300g,4.29,Fresh Vegetables
new_world_albany_5241267-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5241267-EA-000,Shredded Carrots,Pams,300g,4.29,Fresh Vegetables
new_world_albany_5039956-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5039956-EA-000,Broccoli,,ea,1.79,Fresh Vegetables
new_world_albany_5026158-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5026158-EA-000,Broccoli,McCain,500g,3.99,Fresh Vegetables
new_world_albany_5046507-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046507-EA-000,Cauliflower Half,,ea,3.29,Fresh Vegetables
new_world_albany_5039966-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5039966-EA-000,Cauliflower,,ea,4.99,Fresh Vegetables
new_world_albany_5012239-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5012239-EA-000,Broccoli & Cauliflower Medley,Wattie's,650g,5.99,Fresh Vegetables
new_world_albany_5040098-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040098-KGM-000,Loose Red Tomatoes,,kg,13.99,Fresh Vegetables
new_world_albany_5040099-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040099-KGM-000,Red Truss Tomatoes,,kg,13.99,Fresh Vegetables
new_world_albany_5040543-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040543-EA-000,Angel Naturally Sweet Tomatoes,Beekist,200g,6.99,Fresh Vegetables
new_world_albany_5259530-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5259530-EA-000,Classic Tomatoes.,Sunburst,200g,6.99,Fresh Vegetables
new_world_albany_5046412-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046412-EA-000,Vine Tomatoes,Campari,300g,9.99,Fresh Vegetables
new_world_albany_5040464-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040464-EA-000,Baby Spinach,Pams,120g,4.29,Fresh Vegetables
new_world_albany_5331778-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5331778-EA-000,Baby Spinach,Pams,300g,6.49,Fresh Vegetables
new_world_albany_5040743-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040743-EA-000,Spinach,Pams,ea,5.49,Fresh Vegetables
new_world_albany_5299185-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5299185-EA-000,Chopped Leaf Spinach,Pams,500g,3.49,Fresh Vegetables
new_world_albany_5046509-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046509-EA-000,Celery Half,,ea,2.29,Fresh Vegetables
new_world_albany_5303543-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5303543-EA-000,Iceberg Lettuce,Pams,1pk,3.99,Fresh Vegetables
new_world_albany_5039990-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5039990-EA-000,Bagged Iceberg Lettuce,,ea,3.99,Fresh Vegetables
new_world_albany_5303544-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5303544-EA-000,Baby Cos Lettuce,Pams,2pk,3.49,Fresh Vegetables
new_world_albany_5040462-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040462-EA-000,Baby Leaf Lettuce,Pams,100g,4.29,Fresh Vegetables
new_world_albany_5040461-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040461-EA-000,Baby Cos Lettuce,Pams Fresh,120g,4.49,Fresh Vegetables
new_world_albany_5028889-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5028889-EA-000,Telegraph Cucumber,,ea,3.49,Fresh Vegetables
new_world_albany_5046503-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046503-EA-000,Red Capsicum,,ea,3.99,Fresh Vegetables
new_world_albany_5046504-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046504-EA-000,Yellow Capsicum,,ea,4.49,Fresh Vegetables
new_world_albany_5046533-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046533-KGM-000,White Button Mushrooms,,kg,12.99,Fresh Vegetables
new_world_albany_5326590-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5326590-EA-000,White Button Mushrooms,Pams,400g,4.99,Fresh Vegetables
new_world_albany_5294812-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5294812-EA-000,White Button Mushrooms,Meadow Mushrooms,200g,4.89,Fresh Vegetables
new_world_albany_5040006-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040006-KGM-000,Portabello Flat Mushrooms,,kg,15.99,Fresh Vegetables
new_world_albany_5047091-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5047091-EA-000,Swiss Brown Mushrooms,,200g,4.89,Fresh Vegetables
new_world_albany_5046505-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046505-EA-000,Green Capsicum,,ea,4.19,Fresh Vegetables
new_world_albany_5046525-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046525-KGM-000,Royal Gala Apples,,kg,5.49,Fresh Fruit
new_world_albany_5045864-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5045864-KGM-000,Rose Apples,,kg,5.49,Fresh Fruit
new_world_albany_5039945-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5039945-KGM-000,Granny Smith Apples,,kg,4.89,Fresh Fruit
new_world_albany_5040702-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040702-EA-000,Royal Gala Apples,Yummy Fruit,1.5kg,7.79,Fresh Fruit
new_world_albany_5040539-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040539-EA-000,Jazz Apples,,1.5kg,7.99,Fresh Fruit
new_world_albany_5046542-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046542-KGM-000,Bananas,,kg,3.79,Fresh Fruit
new_world_albany_5007770-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5007770-EA-000,Bobby Bananas Bunch,Dole,ea,4.49,Fresh Fruit
new_world_albany_5040730-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040730-EA-000,Fairtrade Bananas,,1pk,5.29,Fresh Fruit
new_world_albany_5087710-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5087710-EA-000,Organic Fairtrade Bananas,,ea,5.29,Fresh Fruit
new_world_albany_5205142-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5205142-EA-000,Spinach Apple Blueberry & Banana Vege Fruit Sticks,Mother Earth,152g,3.89,Fresh Fruit
new_world_albany_5046549-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046549-KGM-000,Navel Oranges NZ,,kg,4.99,Fresh Fruit
new_world_albany_5040012-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040012-EA-000,Navel Oranges,Pams,1.5kg,6.99,Fresh Fruit
new_world_albany_5040011-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5040011-KGM-000,Orange Kumara,,kg,5.49,Fresh Fruit
new_world_albany_5046917-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046917-KGM-000,Imported Mandarins,,kg,5.49,Fresh Fruit
new_world_albany_5046477-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5046477-KGM-000,Lemons,,kg,4.99,Fresh Fruit
new_world_albany_5203150-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5203150-EA-000,Lemon Baking Juice,Pams,250ml,2.39,Fresh Fruit
new_world_albany_5031941-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5031941-EA-000,Lemon Honey Ginger Fruit Juice,The Homegrown Juice Company,1l,5.39,"Breakfast Cereals, Oats & Spreads"
new_world_albany_5345885-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5345885-EA-000,Rocketslaw Salad with Creamy Lemon Mayonnaise,Salad,350g,6.19,Fresh Fruit
new_world_albany_5016196-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5016196-EA-000,Lemon Delicious Yoghurt,Puhoi Valley,450g,6.59,"Cheese, Butter & Yoghurt"
new_world_albany_5312786-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5312786-EA-000,Mixed Berry,Fruzio,750g,11.49,Fresh Fruit
new_world_albany_5310065-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5310065-EA-000,Five Berry Medley,Fruzio,750g,12.49,Fresh Fruit
new_world_albany_5004944-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5004944-EA-000,Mixed Berries,Pams,500g,7.39,Fresh Fruit
new_world_albany_5020153-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5020153-EA-000,Mixed Berries,Oob Organic,450g,10.39,Fresh Fruit
new_world_albany_5295357-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5295357-EA-000,Mixed Berries,Serious Organic,400g,8.99,Fresh Fruit
new_world_albany_5105651-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5105651-KGM-000,Skinless Chicken Breast,,kg,12.99,Chicken & Poultry
new_world_albany_5221711-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5221711-EA-000,Boneless Skinless Chicken Breast,Pams Free Range,400g,9.99,Chicken & Poultry
new_world_albany_5275873-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5275873-KGM-000,Fresh Free Range Skinless Chicken Breast Tray Pack,Bird & Barrow,kg,25.49,Chicken & Poultry
new_world_albany_5113040-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5113040-KGM-000,NZ Chicken Tenderloins,,kg,23.49,Chicken & Poultry
new_world_albany_5221708-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5221708-EA-000,Boneless Skinless Chicken Thighs,Pams Free Range,400g,10.99,Chicken & Poultry
new_world_albany_5115633-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5115633-KGM-000,NZ Skinless Chicken Thigh Fillet,,kg,27.49,Chicken & Poultry
new_world_albany_5108515-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5108515-KGM-000,NZ Chicken Thigh Bone in Cutlets,,kg,17.69,Chicken & Poultry
new_world_albany_5275879-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5275879-KGM-000,Free Range Skinless Chicken Thigh Fillet Tray Pack,Bird & Barrow,kg,30.49,Chicken & Poultry
new_world_albany_5105213-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5105213-KGM-000,NZ Chicken Drumsticks,,kg,8.49,Chicken & Poultry
new_world_albany_5100208-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5100208-KGM-000,Chicken Nibbles,,kg,13.69,Chicken & Poultry
new_world_albany_5103529-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5103529-KGM-000,NZ Chicken Drumsticks,,kg,8.49,Chicken & Poultry
new_world_albany_5102903-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5102903-KGM-000,NZ Chicken Legs,,kg,12.79,Chicken & Poultry
new_world_albany_5101579-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5101579-EA-000,Free Range Fresh Chicken Nibbles,Turk's,1kg,14.49,Chicken & Poultry
new_world_albany_5041957-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5041957-EA-000,Free Range Whole Chicken,Waitoa,1.5kg,17.75,Chicken & Poultry
new_world_albany_5028347-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5028347-EA-000,Whole Chicken with Garden Herbs Stuffing,Waitoa,1.5kg,17.75,Chicken & Poultry
new_world_albany_5004502-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5004502-EA-000,Frozen Whole Chicken,Ingham's,850g,8.19,Frozen Foods
new_world_albany_5322808-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5322808-EA-000,Free Range Oven Ready Sage & Onion Roast Fresh Chicken,Tegel,1.5kg,18.99,Chicken & Poultry
new_world_albany_5007056-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5007056-EA-000,Frozen Whole Chicken,Ingham's,2.3kg,14.59,Frozen Foods
new_world_albany_5101189-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5101189-KGM-000,NZ Premium Beef Mince,,kg,23.99,Beef & Lamb
new_world_albany_5125914-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5125914-KGM-000,NZ Beef Prime Mince,,kg,26.99,Beef & Lamb
new_world_albany_5104061-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5104061-KGM-000,NZ Diced Beef,,kg,31.99,Beef & Lamb
new_world_albany_5230106-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5230106-EA-000,Wagyu Beef Meatballs,First Light,400g,13.49,Beef & Lamb
new_world_albany_5252613-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5252613-EA-000,Beef Smash Burgers,Harmony,400g,12.49,Beef & Lamb
new_world_albany_5103401-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5103401-KGM-000,Beef Rump Steak,,kg,36.99,Beef & Lamb
new_world_albany_5102637-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5102637-KGM-000,Beef Scotch Fillet Steak,,kg,56.99,Beef & Lamb
new_world_albany_5103224-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5103224-KGM-000,NZ Beef Schnitzel,,kg,23.99,Beef & Lamb
new_world_albany_5236311-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5236311-KGM-000,NZ Beef Casserole Steak,,kg,32.49,Beef & Lamb
new_world_albany_5123919-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5123919-KGM-000,NZ Beef Sirloin Steak,,kg,49.99,Beef & Lamb
new_world_albany_5085463-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5085463-EA-000,Beef Thin Sliced Roast,Farmland,100g,5.89,Beef & Lamb
new_world_albany_5101925-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5101925-KGM-000,NZ Beef Topside Roast,,kg,31.49,Beef & Lamb
new_world_albany_5211781-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5211781-KGM-000,Cooked Roast Beef,Farmland,kg,40.9,Beef & Lamb
new_world_albany_5115766-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5115766-KGM-000,Roast Beef,Farmland,kg,36.5,Beef & Lamb
new_world_albany_5118849-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5118849-KGM-000,Beef Corned Silverside,,kg,19.99,Beef & Lamb
new_world_albany_5100697-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5100697-KGM-000,NZ Pork Loin Chops,,kg,16.99,Beef & Lamb
new_world_albany_5103018-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5103018-KGM-000,NZ Pork Shoulder Chops,,kg,17.99,Beef & Lamb
new_world_albany_5311043-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5311043-EA-000,Frozen BBQ Lamb Chops,Primary Select,1.5kg,23.99,Frozen Foods
new_world_albany_5019426-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5019426-EA-000,Streaky Bacon,Pams,250g,6.99,Pork & Ham
new_world_albany_5037815-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5037815-EA-000,Streaky Bacon,Pams,500g,11.49,Pork & Ham
new_world_albany_5266366-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5266366-EA-000,Manuka Smoked Rasher Bacon,Hellers,800g,17.07,Pork & Ham
new_world_albany_5084510-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5084510-EA-000,Streaky Bacon,Pams,1kg,20.99,Pork & Ham
new_world_albany_5033086-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5033086-EA-000,Manuka Smoked Streaky Bacon,Grandpa's Meat & Bacon Co.,250g,8.29,Pork & Ham
new_world_albany_5110088-KGM-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5110088-KGM-000,Champagne Leg Ham,,kg,22.0,Pork & Ham
new_world_albany_5023557-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5023557-EA-000,Shaved Champagne Ham,Beehive,200g,7.69,Pork & Ham
new_world_albany_5019277-EA-000,773ad0a0-024e-46c5-a94b-df1cf86d25cc,New World Albany,New World,North Shore,5019277-EA-000,Shaved Leg Ham,Country Pride,200g,5.29,Pork & Ham
